sistema,nombre,titulo,abstract
GeoBolivia,GobDepartamento:Rios,Tarija - Rios,Plan Departamental de Ordenamiento Territorial Tarija 2006 - 2025
GeoBolivia,GobDepartamento:Tarija_Uso,Tarija - Uso Actual de la Tierra,Plan Departamental de Ordenamiento Territorial Tarija 2006 - 2025
GeoBolivia,GobMunicipal:metropoli_tasaglobal_participacion_lpz,"Tasa Global de Participación Región Metropolitana de La Paz, Bolivia 2017","Muestra el porcentaje de los municipios que tienen la tasa global de participación de la Región Metropolitana del Departamento de La Paz,  esta información fue obtenida del Atlas de la Región Metropolitana del Departamento de La Paz, presentado en el mes de agosto del 2017."
GeoBolivia,ine:Educacion_Abandono_Mujer_Depto2005,"Tasa de Abandono Educativo de Mujeres por Departamento 2005, Bolivia",Muestra el porcentaje de estudiantes mujeres que desertaron algún grado educativo del total de alumnos matriculados en el mismo grado de educación. Fue elaborado por el Ministerio de Educación con información del Sistema de Información Educativa (SIE).
GeoBolivia,ine:Educacion_Abandono_Mujer_Depto2016,"Tasa de Abandono Educativo de Mujeres por Departamento 2016, Bolivia",Muestra el porcentaje de estudiantes mujeres que desertaron algún grado educativo del total de alumnos matriculados en el mismo grado de educación. Fue elaborado por el Ministerio de Educación con información del Sistema de Información Educativa (SIE).
GeoBolivia,ine:Educacion_Abandono_Hombre_Depto2005,"Tasa de Abandono Educativo de Varones por Departamento 2005, Bolivia",Muestra el porcentaje de estudiantes varones que desertaron algún grado educativo del total de alumnos matriculados en el mismo grado de educación. Fue elaborado por el Ministerio de Educación con información del Sistema de Información Educativa (SIE).
GeoBolivia,ine:Educacion_Abandono_Hombre_Depto2016,"Tasa de Abandono Educativo de Varones por Departamento 2016, Bolivia",Muestra el porcentaje de estudiantes varones que desertaron algún grado educativo del total de alumnos matriculados en el mismo grado de educación. Fue elaborado por el Ministerio de Educación con información del Sistema de Información Educativa (SIE).
GeoBolivia,ine:Tasa_Alfabetismo_Bolivia2012,"Tasa de Alfabetismo de la Población de 15 años o más por Municipio, Bolivia 2012","Muestra la tasa de alfabetismo de la población de 15 años o más por municipio, en base a los datos del Censo 2012, la tasa de alfabetización es el porcentaje de la población que sabe leer o escribir después de determinada edad. Bolivia alcanzaba a un 94,9%, por tanto, registraba una tasa de analfabetismo del 5,1%, el alfabetismo en hombres fue 97,6% y Mujeres 92,3%.  Información obtenida del Instituto Nacional de Estadística (INE), a junio del 2019."
GeoBolivia,mdpdd:TasaCrecimiento_muni_02,Tasa de CrecimientoIntercensal 1992 - 2001,Unidad de Ordenamiento Territorial - Mapa de Estructura Sociodemografica y Funcional del Territorio 2002
GeoBolivia,ine:Tasa_Mortalidad_Infantil2010,"Tasa de Mortalidad Infantil 2005-2010, Bolivia","Muestra el número de niños que fallecen antes de cumplir el primer año de vida, por cada 1.000 nacidos vivos durante un año determinado. Elaborado con datos del Instituto Nacional de Estadística. Se usaron proyecciones de la Población por Departamentos, según sexo y grupos de edad, 2000-2030, provistos por el INE-UNFPA-CEPAL."
GeoBolivia,ine:Tasa_Mortalidad_Infantil2015,"Tasa de Mortalidad Infantil 2010-2015, Bolivia","Muestra el número de niños que fallecen antes de cumplir el primer año de vida, por cada 1.000 nacidos vivos durante un año determinado. Elaborado con datos del Instituto Nacional de Estadística. Se usaron proyecciones de la Población por Departamentos, según sexo y grupos de edad, 2000-2030, provistos por el INE-UNFPA-CEPAL."
GeoBolivia,ine:Tasa_Mortalidad_Ninez2010,"Tasa de Mortalidad en la Niñez 2000-2010, Bolivia",
GeoBolivia,ine:Tasa_Mortalidad_Ninez2015,"Tasa de Mortalidad en la Niñez 2010-2015, Bolivia","Muestra el número de niños que fallecen antes de cumplir los primeros cinco años de vida, por cada 1.000 nacidos vivos durante un año determinado. Elaborado con datos del Instituto Nacional de Estadística."
GeoBolivia,GobMunicipal:otb_elalto_tasa_asistencia_escolar6_13,Tasa de asistencia escolar 6-13 OBT's El Alto,"Mapa de la Ciudad de El Alto a nivel de organizaciones territoriales de Base (OTB), que muestra aspectos demograficos, economicos, sociales, culturales y de condiciones de vida a partir de datos del Censo Nacional de Población y Vivienda  2001. Dicho trabajo fue realizado por la Secretaria Técnica del Consejo de Población para el Desarrollo Sostenible, 2005."
GeoBolivia,udape:TasadeInfestacionDeChagasEn2003,Tasa de infestacion de Chagas (en %) 2003,UDAPE - Progreso de los Objetivos de Desarrollo del Milenio
GeoBolivia,udape:TasadeInfestacionDeChagasEn2006,Tasa de infestacion de Chagas (en %) 2006,UDAPE - Progreso de los Objetivos de Desarrollo del Milenio
GeoBolivia,udape:TasaDeMortalidadInfantilPorMilNacidosVivos1992,Tasa de mortalidad infantil (Por mil nacidos vivos) 1992,UDAPE - Progreso de los Objetivos de Desarrollo del Milenio
GeoBolivia,udape:TasaDeMortalidadInfantilPorMilNacidosVivos2001,Tasa de mortalidad infantil (Por mil nacidos vivos) 2001,UDAPE - Progreso de los Objetivos de Desarrollo del Milenio
GeoBolivia,udape:TasaDeTerminoa8oDePrimariaEn2001,Tasa de termino a 8o de primaria (en %) 2001,UDAPE - Progreso de los Objetivos de Desarrollo del Milenio
GeoBolivia,udape:TasaDeTerminoa8oDePrimariaEn2006,Tasa de termino a 8o de primaria (en %) 2006,UDAPE - Progreso de los Objetivos de Desarrollo del Milenio
GeoBolivia,mdopsyv:telecentro2015,"Telecentros Comunitarios de Bolivia, 2015","Localiza los proyectos de telecentros comunitarios financiados por el PRONTIS, generado por el Viceministerio de Telecomunicaciones con datos  actualizados a diciembre de 2015."
GeoBolivia,mdopsyv:telecentros092012,Telecentros comunitarios - VMTEL,Telecentros comunitarios - VMTEL actualizado a 09/2012
GeoBolivia,mdpdd:TemperaturaC,Temperatura (C),Unidad de Administracion Territorial - Mapa Fisiografico del año 2002
GeoBolivia,GobMunicipal:metropoli_temperatura_media_lpz,"Temperatura Media Anual de la Región Metropolitana de La Paz, Bolivia 2017","Muestra la temperatura media anual que se encuentra en la Región Metropolitana del Departamento de La Paz, información obtenida del Atlas de la Región Metropolitana del Departamento de La Paz."
GeoBolivia,senamhi:Tmax_71-00,Temperatura maxima media anual,Información nacional de isotermas de la maxima media anual - 2014 SENAMHI
GeoBolivia,senamhi:Tmin_71-00,Temperatura minima media anual,Información nacional de isotermas de la minima media anual - 2014 SENAMHI
GeoBolivia,mdpdd:caracteristica_vivienda_censo2012,"Tenencia de la Vivienda según Municipio Censo 2012, Bolivia","Muestra la forma de tenencia de vivienda propia a nivel municipal en porcentaje,  elaborado en base a los datos del Censo 2012 por GeoBolivia, con datos del Instituto Nacional de Estadística."
GeoBolivia,att:terminal2017,Terminales Departamentales 2017,"Localización de Terminales de Buses Departamentales en el Estado Plurinacional de Bolivia, información de la Autoridad de Regulación y Fiscalización de Telecomunicaciones y Transportes (ATT) actualizado a marzo 2017."
GeoBolivia,GobMunicipal:metropoli_Terminal_lpz,"Terminales Terrestres y Aérea de la Región Metropolitana de La Paz, Bolivia 2017","Localiza las 5 terminales que se encuentran en la Región Metropolitana del Departamento de La Paz, los tipos son; aeroportuaria y terrestre. Esta información fue obtenida del Atlas de la Región Metropolitana del Departamento de La Paz, presentado en agosto del 2017"
GeoBolivia,inra:TIOC2017,Territorio Indígena Originario Campesino (TIOC) titulados por el INRA 2017,"El mapa detalla el tipo de propiedad: Territorio Indígena Originario Campesino (TIOC), lugar donde viven las comunidades, pueblos indígenas y campesinos según sus formas de organización económica y cultural. Información elaborada por el Instituto Nacional de Reforma Agraria (INRA) a mayo 2017."
GeoBolivia,inra:TIOC_2018,Territorio Indígena Originario Campesino (TIOC) titulados por el INRA 2018,"El mapa detalla el tipo de propiedad: Territorio Indígena Originario Campesino (TIOC), lugar donde viven las comunidades, pueblos indígenas y campesinos según sus formas de organización económica y cultural. Información elaborada por el Instituto Nacional de Reforma Agraria (INRA) a mayo 2018."
GeoBolivia,mdpdd:TCOs_Tituladas_junio_2009,Tierras Comunitarias de Origen Tituladas hasta junio del 2009,Publicado por el Sistema Nacional de Informacion para el Desarrollo
GeoBolivia,abt:ForestalPermanente,Tierras de produccion forestal permanente 2001,Publicado por la Superintendencia Forestal en 2001.
GeoBolivia,universidades:tierra,"Tipo de propiedad  agraria por comunidades, 2001","Tipología de comunidades en función a la propiedad dominante de la tierra, observada (datos INRA Junio 2013) y extrapolada"
GeoBolivia,ird:transformateurs_LPEA,Transformadores electricos de los departamentos de La Paz y Oruro,Postes de transformación de las líneas de alta tensión de La Paz y El Alto
GeoBolivia,oep:Tribunal_Electoral_Dpto,"Tribunales Electorales Departamentales Bolivia, 2019","Localiza los 9 Tribunales Electorales Departamentales en el Territorio Nacional, que son el máximo nivel y autoridad del Órgano Electoral Plurinacional. Información obtenida de la web del Órgano Electoral Plurinacional de Bolivia a mayo 2019."
GeoBolivia,GobDepartamento:Localidad_Tumusla_Potosi,Tumusla,
GeoBolivia,mdmaya:Presas2010,Ubicacion de Presas,
GeoBolivia,mddpyep:empresas2017,Unidades Económicas 2015 a nivel municipal,"Los mapas de límites municipales son de carácter referencial y considera la estimación de unidades Económicas en base a información de ASFI, INE, FUNDEMPRESA - Elaboración UDAPRO, datos elaborados el 2015."
GeoBolivia,GobMunicipal:metropoli_unidad_educativa_lpz,"Unidades Educativas de la Región Metropolitana de La Paz, Bolivia 2017","Muestra la cantidad de unidades educativas que existe por municipios que conforman la Región Metropolitana del Departamento de La Paz, esta información fue obtenida del Atlas de la Región Metropolitana del Departamento de La Paz."
GeoBolivia,GobMunicipal:elalto_unidad_educativa,Unidades Educativas del Municipio El Alto 2015,"Muestra la ubicación y características de las Unidades Educativas del Municipio de El Alto, con sistema de referencia WGS 84, proyección UTM Zona 19 Sur a escala 1:1000. Obtenida a través de relevamiento de campo. Información proporcionada del Atlas Geográfico del Municipio de El Alto gestión 2015."
GeoBolivia,mdpdd:codveg7,Unidades de Vegetación,Unidad de Administracion Territorial - Mapa Fisiografico del año 2002
GeoBolivia,mdpdd:UsoActualdelaTierra,Uso Actual de la Tierra,Unidad de Ordenamiento Territorial - Mapa de uso Actual de la Tierra 2002
GeoBolivia,universidades:cob_categorias,"Uso principal de la tierra por comunidad, 2001","Uso principal de la tierra por comunidad en base a los datos simplificados del Mapa de Cobertura y Uso Actual de la Tierra (COBUSO 2010), del Viceministerio de Tierras (Rico y Poma Calle, 2010)."
GeoBolivia,mdpdd:vegetacion,Vegetación Bolivia 2007,Publicado por el Sistema Nacional de Información para el Desarrollo.
GeoBolivia,GobMunicipal:metropoli_vegetacion_lpz,"Vegetación de la Región Metropolitana de La Paz, Bolivia 2017","Muestra los tipos de vegetación que se encuentran en la Región Metropolitana del Departamento de La Paz,  Esta información fue obtenida del Atlas de la Región Metropolitana del Departamento de La Paz"
GeoBolivia,mdpdd:viaferro,Vias Ferreas,Unidad de Ordenamiento Territorial - Mapa de Estructura Sociodemografica y Funcional del Territorio 2002
GeoBolivia,mdpdd:vias_sec,Vias Secundarias,Unidad de Ordenamiento Territorial - Mapa de Estructura Sociodemografica y Funcional del Territorio 2002
GeoBolivia,aev:viviendas_dpto2013,"Viviendas Concluidas por Departamento Gestión 2013, Bolivia","Identifica un total de 1.394 viviendas concluidas por departamento en la gestión 2013, en el territorio nacional, este proyecto mejora la calidad de vida de la población boliviana. Dato obtenido de la página web de la Agencia Estatal de Viviendas en fecha 30 de noviembre del 2017."
GeoBolivia,aev:viviendas_dpto2014,"Viviendas Concluidas por Departamento Gestión 2014, Bolivia","Identifica un total de 12.262 viviendas concluidas por departamento en la gestión 2014, en el territorio nacional,  dato obtenido de la página web de la Agencia Estatal de Viviendas en fecha 30 de noviembre del 2017."
GeoBolivia,aev:viviendas_dpto2015,"Viviendas Concluidas por Departamento Gestión 2015, Bolivia","Identifica un total de 18.507 viviendas concluidas por departamento en la gestión 2015, en el territorio nacional, dato obtenido de la página web de la Agencia Estatal de Viviendas en fecha 30 de noviembre del 2017."
GeoBolivia,aev:viviendas_dpto2016,"Viviendas Concluidas por Departamento Gestión 2016, Bolivia","Identifica un total de 14.760 viviendas concluidas por departamento en la gestión 2016, en el territorio nacional, dato obtenido de la página web de la Agencia Estatal de Viviendas en fecha 30 de noviembre del 2017."
GeoBolivia,aev:Sector_Vulnerable_AEV_2013_2018,"Viviendas Entregadas a Sectores Vulnerables por Departamento desde 2013 al 2018, Bolivia","Cantidad de viviendas entregadas en los 9 departamentos, durante las gestiones 2013 - 2018, con un total de 37.234 los sectores vulnerables son: 21.306 a Madres solteras, 12.153 Adultos mayores y 3.775 Familias con miembros con discapacidad, mejorando su calidad de vida. Dato de la Agencia Estatal de Vivienda a diciembre 2018."
GeoBolivia,aev:Viviendas_Dpto_2006_2018,"Viviendas Sociales Entregadas por Departamento desde 2006 al 2018, Bolivia","Identifica un total de 151.058 viviendas entregadas por departamento en 13 años de gestión. Las viviendas concluidas por los programas de viviendas sociales son: Programa de Vivienda Social y Solidaria (PVS) es 53.227, la Unidad Ejecutora de Viviendas de Emergencia (UEVE) es 1.066  y la Agencia Estatal de Vivienda es 96.765. Dato obtenido de Agencia Estatal de Viviendas a diciembre 2018."
GeoBolivia,mdpdd:Vulnerabilidad,Vulnerabilidad,Unidad de Ordenamiento Territorial - Mapa de Riesgo y Vulnerabilidad 2002
GeoBolivia,prrd:Exp_altura_Mancomunidad_JachaCarangasyJachaSuyoPacajes,Vulnerabilidad Exposición Altura - Mancomunidad Jach'a Carangas y Jach'a Suyo Pacajes,Cartografía de vulnerabilidad en el ámbito agropecuario - PROSUCO
GeoBolivia,prrd:Exp_alt_pend_Mancomunidad_JachaCarangasyJachaSuyoPacajes,Vulnerabilidad Exposición Altura-Pendiente - Mancomunidad Jach'a Carangas y Jach'a Suyo Pacajes,Cartografía de vulnerabilidad en el ámbito agropecuario - PROSUCO
GeoBolivia,GobMunicipal:Vias_Gamlp_Catastro,"Vías de la Ciudad Nuestra Señora de La Paz, Bolivia","muestra las vías que conforman la ciudad de Nuestra Señora de La Paz, información obtenida de la Gobierno Autónomo Municipal de La Paz a fecha noviembre del 2020."
